instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
55592,The Bloody Beetroots,Chronicles of a Fallen Love,45,0.0193,0.511,-1,0.596,0.000704,B,0.0834,-5.05,Minor,0.053,124.964,4-Apr,0.0814,Electronic
68750,Lemon Jelly,Rolled,30,0.0553,0.557,336413,0.778,0.783,D,0.0993,-6.174,Major,0.0339,90.97,4-Apr,0.26,Electronic
63269,DJ Snake,A Different Way - Kayzo Remix,40,0.000744,0.632,300414,0.93,0.000373,C#,0.174,-4.553,Major,0.226,145.035,4-Apr,0.251,Electronic
57511,Alison Wonderland,U Don't Know - Slander Remix,41,0.113,0.404,294013,0.677,0.508,D,0.0546,-5.58,Minor,0.0384,82.022,4-Apr,0.165,Electronic
65998,Rob Dougan,Clubbed to Death - Kurayamino Variation,46,0.0116,0.377,447427,0.65,0.827,D,0.346,-10.277,Minor,0.0284,101.547,4-Apr,0.0978,Electronic
23448,Moby,Extreme Ways (Bourne's Legacy) - Original Version,33,0.000417,0.466,290827,0.828,0.205,B,0.335,-7.898,Minor,0.0518,104.495,4-Apr,0.299,Electronic
48408,Boards of Canada,Cold Earth,39,0.237,0.586,222136,0.712,0.971,A,0.0906,-9.937,Minor,0.0313,136.037,4-Apr,0.178,Electronic
43730,Aazar,Gyal,30,0.00212,0.413,220800,0.857,0.92,C#,0.0981,-4.974,Major,0.0482,100.095,4-Apr,0.073,Electronic
90169,Oliver Koletzki,Tankwa Town,51,0.102,0.736,453507,0.401,0.293,G,0.0938,-11.285,Major,0.0476,100.008,4-Apr,0.0543,Electronic
29686,Daft Punk,Harder Better Faster Stronger,70,0.0427,0.817,224693,0.716,0.00263,F#,0.358,-8.898,Minor,0.144,123.475,4-Apr,0.692,Electronic
38692,Paul Oakenfold,Cafe Del Mar - Radio Edit,39,0.00442,0.509,270965,0.904,0.843,C,0.653,-7.045,Major,0.0405,132.009,4-Apr,0.153,Electronic
55572,Daft Punk,Television Rules The Nation / Crescendolls,51,6.53E-05,0.58,290840,0.786,0.207,F#,0.461,-9.979,Major,0.0675,126.004,4-Apr,0.558,Electronic
74413,Ladytron,The Island,47,0.0147,0.466,244662,0.903,0.0527,G#,0.0763,-5.813,Major,0.0352,?,4-Apr,0.41,Electronic
59587,Thievery Corporation,Meu Destino - My Destiny,37,0.0462,0.66,-1,0.594,0.77,A,0.131,-10.545,Major,0.0387,91.082,4-Apr,0.913,Electronic
52855,GTA,Heartbeat,33,0.425,0.695,-1,0.573,0.000905,G,0.0924,-7.733,Minor,0.1,118.001,4-Apr,0.367,Electronic
37009,empty_field,Green Day,41,0.117,0.805,354893,0.794,0.315,G,0.315,-7.469,Minor,0.0682,104.992,4-Apr,0.733,Electronic
32316,G-Rex,Effe,23,0.136,0.623,198621,0.933,0.589,D,0.412,-4.932,Major,0.591,144.896,4-Apr,0.295,Electronic
68208,Bonobo,Emkay,50,0.0208,0.776,325584,0.474,0.384,B,0.0877,-8.438,Minor,0.0418,130.025,4-Apr,0.195,Electronic
63227,Lamb,Angelica,40,0.0139,0.531,-1,0.651,0.439,F#,0.119,-8.31,Major,0.0327,119.967,3-Apr,0.0388,Electronic
76852,Squarepusher,Plug Me In,31,0.524,0.551,289187,0.327,0.00368,E,0.122,-13.714,Minor,0.0384,75.037,3-Apr,0.22,Electronic
44395,Black Tiger Sex Machine,Artificial Intelligence,35,0.000291,0.478,266400,0.869,0.243,E,0.0804,-3.033,Minor,0.0785,150.14,4-Apr,0.314,Electronic
77405,Little Dragon,Butterflies,34,0.914,0.616,-1,0.433,0.531,F#,0.081,-16.555,Minor,0.0363,105.915,3-Apr,0.118,Electronic
64974,LCD Soundsystem,Home,54,0.0462,0.752,-1,0.844,0.131,A,0.0782,-8.705,Major,0.0398,124.013,4-Apr,0.78,Electronic
66389,Aphex Twin,CIRCLONT6A [141.98][syrobonkus mix],36,0.342,0.726,360200,0.87,0.902,F,0.121,-6.506,Minor,0.0997,141.962,4-Apr,0.677,Electronic
76290,Joe Goddard,She Burns,41,0.198,0.689,480686,0.569,0.00725,D,0.108,-10.285,Major,0.0421,119.996,4-Apr,0.283,Electronic
60528,Borgore,Salad Dressing,43,0.0157,0.833,211882,0.938,0.0718,C#,0.0663,-2.242,Major,0.0551,128.024,4-Apr,0.79,Electronic
58743,Yellow Claw,P*$$YRICH,44,0.0127,0.825,155435,0.791,0.00227,D,0.0722,-4.7,Major,0.0495,101.999,4-Apr,0.512,Electronic
67553,Flux Pavilion,Got 2 Know,44,0.0111,0.659,350098,0.757,0.696,G,0.128,-4.802,Minor,0.03,139.949,4-Apr,0.475,Electronic
69676,!!!,Californiyeah,36,0.0249,0.865,274013,0.65,0.000391,A,0.102,-8.025,Minor,0.101,120.03,4-Apr,0.557,Electronic
89539,Air,Alone in Kyoto,56,0.958,0.525,291000,0.366,0.751,C,0.137,-16.488,Major,0.0718,179.956,4-Apr,0.0785,Electronic
35376,Lemon Jelly,Stay With You (Radio Version),44,0.0291,0.691,192387,0.89,0.585,C#,0.0878,-6.516,Major,0.0349,125.983,4-Apr,0.651,Electronic
38897,empty_field,All Caught Up (feat. Tinashe),42,0.00703,0.682,213157,0.585,7.04E-05,G#,0.105,-5.608,Minor,0.0473,88.027,4-Apr,0.521,Electronic
59822,Chris Lake,Turn off the Lights (feat. Alexis Roberts),67,0.0467,0.824,210547,0.745,3.29E-05,B,0.198,-5.49,Minor,0.0755,?,4-Apr,0.888,Electronic
70025,Thievery Corporation,Web of Deception,43,0.154,0.568,272800,0.707,0.898,A,0.117,-7.07,Minor,0.0384,93.98,4-Apr,0.623,Electronic
57632,The Crystal Method,Keep Hope Alive,35,0.00121,0.42,372667,0.968,0.891,G,0.0921,-9.047,Major,0.07,124.837,4-Apr,0.37,Electronic
65153,Nightmares On Wax,Nights Interlude,38,0.137,0.494,205160,0.357,0.667,C#,0.131,-17.063,Major,0.0343,95.031,4-Apr,0.292,Electronic
32298,Massive Attack,Everywhen,41,0.202,0.489,459147,0.506,0.676,G,0.0916,-13.68,Minor,0.0318,156.779,4-Apr,0.0387,Electronic
83151,Daft Punk,"Derezzed - From TRON: Legacy/Avicii ""So Amazing Mix""",31,0.0562,0.734,303920,0.757,0.0762,G,0.283,-3.661,Minor,0.163,127.993,4-Apr,0.158,Electronic
89294,Air,Left Bank,32,0.932,0.434,247187,0.277,0.708,A,0.0832,-16.148,Major,0.0417,133.298,5-Apr,0.26,Electronic
62564,What So Not,Gemini (feat. George Maple),59,0.238,0.481,270257,0.687,0.11,G,0.107,-6.748,Minor,0.0699,145.971,4-Apr,0.188,Electronic
38967,Virtual Riot,Disintegrate,34,0.0292,0.619,-1,0.721,0.892,A,0.208,-8.299,Minor,0.0558,140.114,4-Apr,0.0397,Electronic
25086,Daft Punk,Human After All,46,0.00139,0.608,319880,0.725,0.0546,C,0.0802,-4.367,Major,0.342,136.251,4-Apr,0.802,Electronic
55249,empty_field,Let Me Love You - Tiësto's AFTR:HRS Mix,60,0.013,0.708,155840,0.827,1.49E-05,C,0.504,-4.591,Minor,0.0453,120.015,4-Apr,0.367,Electronic
52459,empty_field,Young & Dangerous,44,0.00584,0.667,265600,0.969,0.112,G,0.676,-0.714,Minor,0.106,?,4-Apr,0.278,Electronic
69222,Gramatik,Friday,40,0.00968,0.871,202268,0.843,0.697,A#,0.111,-5.447,Minor,0.0885,97.013,4-Apr,0.877,Electronic
51425,David August,You Got to Love Me,47,0.137,0.766,359166,0.396,0.0436,G,0.052,-12.673,Minor,0.0406,113.005,4-Apr,0.187,Electronic
29784,Keys N Krates,Something Wonderful,44,0.106,0.621,259660,0.523,0.0634,A#,0.129,-9.893,Minor,0.204,?,4-Apr,0.59,Electronic
62209,Mo' Horizons,Soho Vibes,33,0.135,0.744,271693,0.563,0.626,A#,0.133,-12.188,Minor,0.0361,156.018,4-Apr,0.87,Electronic
55191,Zomboy,Airborne,40,4.18E-05,0.597,330000,0.971,0.193,F,0.253,-2.109,Minor,0.0487,?,4-Apr,0.264,Electronic
89108,empty_field,4 bit 9d api+e+6 [126.26],38,0.547,0.765,268813,0.784,0.924,A#,0.0815,-8.278,Minor,0.0649,126.228,4-Apr,0.655,Electronic
80016,Be Svendsen,Nabia,48,0.252,0.879,537164,0.777,0.849,A#,0.0883,-10.709,Minor,0.0559,110.003,4-Apr,0.198,Electronic
81874,St Germain,How Dare You,39,0.107,0.58,403693,0.612,0.0365,G#,0.226,-11.631,Major,0.0735,124.022,4-Apr,0.555,Electronic
49775,Cut Copy,Strangers In The Wind,45,0.0733,0.565,283773,0.779,2.92E-05,E,0.263,-3.891,Minor,0.0412,119.949,4-Apr,0.541,Electronic
77987,Apashe,Bad News,41,0.00739,0.707,244965,0.877,0.487,C#,0.101,-1.27,Major,0.0729,144.959,4-Apr,0.165,Electronic
45285,Groove Armada,Madder,43,0.000456,0.625,320333,0.843,0.000761,B,0.179,-5.163,Major,0.0695,117.949,4-Apr,0.717,Electronic
59760,Kaivon,Your Eye,56,0.0616,0.387,240713,0.758,2.26E-05,C#,0.118,-2.794,Major,0.0578,127.947,4-Apr,0.132,Electronic
54968,Moby,Machete,28,0.00185,0.612,-1,0.866,0.13,F#,0.109,-8.82,Minor,0.048,134.054,4-Apr,0.172,Electronic
50682,RL Grime,Light Me Up - Devault Remix,36,0.0273,0.689,255238,0.814,0.000106,D,0.106,-4.254,Minor,0.0338,126.044,4-Apr,0.177,Electronic
79611,Nicola Cruz,Señor de las Piedras,40,0.206,0.818,309055,0.487,0.714,A,0.111,-10.593,Minor,0.189,141.99,4-Apr,0.35,Electronic
80596,PEEKABOO,WOBBLY,35,0.0112,0.866,224836,0.906,0.348,F,0.0382,-2.967,Minor,0.0479,126.084,4-Apr,0.267,Electronic
25624,RJD2,Ghostwriter Remix,28,0.0476,0.67,342293,0.793,0.912,C#,0.0714,-3.848,Major,0.0308,93.802,4-Apr,0.671,Electronic
83761,Nu,Man O To,45,0.794,0.756,222250,0.518,0.0452,G,0.101,-6.924,Minor,0.0736,107.035,4-Apr,0.27,Electronic
28322,Rob Dougan,Left Me For Dead,21,0.00748,0.282,279880,0.777,0,A#,0.158,-6.798,Minor,0.0665,127.191,4-Apr,0.345,Electronic
26240,Kai Wachi,Damage,28,0.0104,0.93,318894,0.76,0.793,G#,0.0822,-6.063,Minor,0.406,139.985,4-Apr,0.62,Electronic
71707,Jamiroquai,Black Devil Car,34,0.142,0.629,283520,0.901,3.95E-06,E,0.0942,-4.911,Minor,0.0553,?,4-Apr,0.637,Electronic
72391,Rawtek,Zuri,22,0.00716,0.703,166957,0.939,0.173,B,0.161,-2.69,Minor,0.0547,127.976,4-Apr,0.332,Electronic
63266,Be Svendsen,Drop the Gun - Radio Edit,42,0.0136,0.878,208745,0.557,0.235,A#,0.0766,-10.992,Minor,0.0566,115.064,4-Apr,0.66,Electronic
34522,LCD Soundsystem,i used to,43,0.00598,0.625,332387,0.742,0.00288,B,0.0921,-7.913,Minor,0.0285,112.639,4-Apr,0.508,Electronic
20134,Mr. Carmack,Rogue,26,0.0145,0.58,201694,0.72,0.598,G,0.281,-5.541,Major,0.0638,143.816,4-Apr,0.16,Electronic
35618,empty_field,Notorious,61,0.0508,0.813,271219,0.569,0.0016,D,0.056,-6.068,Major,0.0468,123.028,4-Apr,0.18,Electronic
63171,Kasabian,Goodbye Kiss,32,0.0846,0.616,243960,0.834,0,G,0.62,-4.932,Major,0.0422,123.01,4-Apr,0.863,Electronic
32562,Mount Kimbie,Audition,44,0.092,0.6,253746,0.548,0.786,E,0.0879,-11.123,Minor,0.0295,155.942,4-Apr,0.82,Electronic
60440,Liquid Stranger,Don't Stop,48,0.00042,0.775,376815,0.67,0.0179,A#,0.0951,-4.676,Minor,0.04,140.019,4-Apr,0.365,Electronic
82041,Thom Yorke,An Audition,33,0.0147,0.198,34459,0.397,0.513,D#,0.121,-13.971,Major,0.0429,86.788,4-Apr,0.0395,Electronic
79631,Thievery Corporation,Holographic Universe featuring Gunjan,33,0.154,0.676,-1,0.715,0.925,C,0.117,-10.262,Major,0.0287,104.024,4-Apr,0.759,Electronic
33763,empty_field,Vaultage 001,43,0.00187,0.407,866773,0.888,0.104,C#,0.172,-3.078,Major,0.333,123.95,4-Apr,0.293,Electronic
44012,Doctor P,Something to Believe in,50,0.000289,0.583,-1,0.961,0.000889,A,0.311,-2.099,Major,0.15,145.016,4-Apr,0.174,Electronic
90457,Subtronics,Critical Strength,33,0.00732,0.806,208552,0.846,0.255,B,0.425,-1.374,Major,0.398,145.112,4-Apr,0.479,Electronic
69551,Oona Dahl,Baba,26,6.46E-05,0.802,491901,0.747,0.881,B,0.0754,-8.174,Major,0.0496,120.981,4-Apr,0.208,Electronic
21227,Bassnectar,Speakerbox (feat. Lafa Taylor),58,0.00943,0.507,282273,0.934,0.0018,G#,0.222,-2.325,Minor,0.188,175.954,4-Apr,0.471,Electronic
84194,LCD Soundsystem,black screen,39,0.321,0.584,-1,0.433,0.923,G,0.0912,-14.59,Major,0.0253,100.01,4-Apr,0.0721,Electronic
51111,Keys N Krates,Your Love - Original Mix,28,0.000856,0.439,229846,0.835,0.0265,G,0.147,-6.061,Major,0.329,129.892,4-Apr,0.295,Electronic
59535,The Chemical Brothers,Hanna's Theme,32,0.731,0.23,128640,0.424,0.3,D,0.155,-11.326,Major,0.0356,97.627,3-Apr,0.391,Electronic
88142,Massive Attack,Trinity Dub (Three),37,0.0531,0.441,262467,0.676,0.491,F#,0.116,-12.296,Major,0.0759,218.03,4-Apr,0.762,Electronic
54876,Tangerine Dream,North Yankton Memories,33,0.00886,0.564,242660,0.598,0.786,C,0.0904,-9.65,Major,0.0301,129.998,4-Apr,0.374,Electronic
35722,Bonobo,Dinosaurs,27,0.0389,0.673,241200,0.717,0.669,D,0.106,-8.365,Major,0.0382,81.962,4-Apr,0.624,Electronic
56980,San Holo,Still Looking,45,0.015,0.608,272143,0.783,0.000846,D#,0.354,-5.924,Minor,0.133,139.994,4-Apr,0.41,Electronic
79083,Underworld,Two Months Off,44,0.00223,0.581,548560,0.897,0.748,A#,0.0237,-9.151,Minor,0.0635,134.997,4-Apr,0.677,Electronic
88130,Metronomy,Reservoir,55,0.384,0.737,194735,0.457,0.381,G,0.104,-8.547,Major,0.0339,147.947,4-Apr,0.447,Electronic
37959,The Crystal Method,Not Getting Credit,25,0.437,0.626,71228,0.646,0.946,F#,0.177,-10.74,Minor,0.0444,160.012,4-Apr,0.587,Electronic
36763,Virtual Riot,Everyday,44,0.405,0.709,234000,0.672,1.55E-06,F,0.125,-6.886,Minor,0.205,?,4-Apr,0.746,Electronic
65687,DJ Snake,Middle - 4B Remix,41,0.074,0.655,175613,0.823,0,A,0.0756,-4.597,Major,0.0973,133.919,4-Apr,0.364,Electronic
68983,Moby,Hey! Hey!,21,0.000354,0.343,263267,0.955,0.0502,G,0.114,-2.374,Major,0.0906,164.95,4-Apr,0.543,Electronic
20234,DJ Snake,Let's Get Ill,65,0.009,0.704,-1,0.989,0.0443,G#,0.0814,-5.079,Major,0.073,127.992,4-Apr,0.123,Electronic
83697,Bear Grillz,Marijuana,34,0.00141,0.504,166562,0.946,0.00526,C#,0.723,-1.285,Major,0.335,174.104,4-Apr,0.394,Electronic
26893,Little Dragon,Brush The Heat,38,0.00936,0.726,250000,0.703,0.114,A,0.113,-6.965,Minor,0.0499,120.954,4-Apr,0.434,Electronic
33201,Riot Ten,The Dead,25,0.000167,0.479,192012,0.98,0.171,C#,0.37,-3.379,Major,0.438,149.927,4-Apr,0.224,Electronic
57809,Flosstradamus,Mosh Pit - Meaux Green & Party Favor Remix,33,0.0363,0.659,168000,0.932,0.000421,C#,0.133,-4.972,Minor,0.125,100.034,4-Apr,0.394,Electronic
49977,David August,33CHANTS,40,0.0355,0.535,334467,0.699,0.216,D,0.354,-7.16,Minor,0.0456,113.022,4-Apr,0.258,Electronic
86988,Excision,Destroid 3 Crusaders (Funtcase Remix),23,0.00255,0.307,243000,0.904,0.683,C#,0.34,-5.278,Major,0.195,139.995,4-Apr,0.0951,Electronic
36743,Vök,Waterfall,42,0.035,0.576,320173,0.463,0.0835,B,0.099,-9.021,Minor,0.0283,?,4-Apr,0.404,Electronic
65194,Excision,Wake Up,50,0.0463,0.331,339310,0.668,0,D#,0.227,-3.167,Minor,0.0415,145.133,4-Apr,0.152,Electronic
55320,Nicola Cruz,Eclipse,42,0.76,0.728,227022,0.541,7.96E-06,F,0.0925,-7.423,Minor,0.0722,126.082,4-Apr,0.558,Electronic
81535,Groove Armada,Paper Romance (feat. Fenech Soler and SaintSaviour),29,3.90E-05,0.568,378693,0.709,0.00348,E,0.33,-6.188,Major,0.0304,122.987,4-Apr,0.211,Electronic
89424,Aphex Twin,Fingerbib,46,0.872,0.619,228867,0.564,0.926,A#,0.16,-10.696,Minor,0.0293,131.908,4-Apr,0.787,Electronic
65577,The The,Kingdom of Rain - Remastered,36,0.157,0.685,351907,0.652,0.0085,D,0.111,-7.501,Major,0.0493,119.989,4-Apr,0.521,Electronic
44917,QUIX,All I Have (feat. Aviella),53,0.123,0.756,-1,0.843,0.0339,C,0.129,-4.726,Major,0.0605,144.062,4-Apr,0.21,Electronic
46242,Junkie XL,Brothers In Arms - Extended Version,31,0.125,0.485,352000,0.919,0.965,C,0.122,-9.312,Minor,0.0651,79.988,4-Apr,0.432,Electronic
87314,Oski,Lose It,28,0.00396,0.771,233600,0.64,4.52E-06,F#,0.0993,-5.666,Minor,0.155,74.987,4-Apr,0.424,Electronic
41912,Flosstradamus,From The Back,34,0.0466,0.537,186203,0.797,0,B,0.865,-5.328,Major,0.321,84.444,4-Apr,0.384,Electronic
36209,RL Grime,Arcus,61,0.262,0.374,201600,0.886,0.000985,B,0.0919,-4.004,Minor,0.0613,150.082,4-Apr,0.113,Electronic
30033,AC Slater,Bass Inside,54,0.00112,0.905,264000,0.838,0.839,F#,0.608,-6.838,Major,0.0499,126.007,4-Apr,0.464,Electronic
90740,ARMNHMR,FAREWELL (Corporate Slackrs Remix),44,0.359,0.467,210000,0.793,0.00417,C,0.106,-7.316,Minor,0.0825,?,4-Apr,0.269,Electronic
50521,Tricky,Running Wild - DJ Tennis Remix,34,0.0189,0.658,412220,0.602,0.761,E,0.0841,-12.426,Minor,0.0361,99.991,4-Apr,0.132,Electronic
23211,The Crystal Method,High Roller,36,0.281,0.464,329733,0.579,0.827,F,0.0992,-9.136,Major,0.0596,171.752,4-Apr,0.14,Electronic
74855,empty_field,Rebels feat. Kai Wachi & Macntaj,40,0.00355,0.618,269333,0.859,0.00103,B,0.181,-4.802,Major,0.361,89.95,4-Apr,0.103,Electronic
67863,Monetochka,Нет монет,42,0.303,0.94,278117,0.459,4.94E-05,G#,0.126,-8.006,Major,0.0561,107.006,4-Apr,0.304,Electronic
71337,Justice,D.A.N.C.E Part 2 - Live Version,34,0.0142,0.569,159880,0.988,0.92,F#,0.632,-4.021,Minor,0.376,?,4-Apr,0.142,Electronic
84928,Wax Tailor,This Train,37,0.435,0.664,236520,0.691,0.00809,B,0.137,-8.358,Minor,0.0873,83.047,4-Apr,0.756,Electronic
33617,The Prodigy,Fight Fire with Fire (feat. Ho99o9),54,0.133,0.384,208798,0.963,0.0118,C#,0.259,-5.843,Minor,0.197,192.393,4-Apr,0.449,Electronic
65270,Oceanvs Orientalis,Aliens,35,0.0282,0.723,338241,0.63,0.745,E,0.126,-9.344,Minor,0.0377,99.989,4-Apr,0.039,Electronic
26991,Caribou,Can't Do Without You (Extended Mix),30,0.405,0.746,393573,0.431,0.657,C,0.0482,-8.425,Major,0.0423,128.033,4-Apr,0.395,Electronic
69839,Junkie XL,Action Radius,39,0.0444,0.466,233707,0.996,0.00129,D,0.648,-4.259,Major,0.413,172.016,4-Apr,0.254,Electronic
74767,Björk,Body Memory,31,0.835,0.312,586518,0.523,0.000123,F#,0.127,-8.226,Major,0.0499,119.846,4-Apr,0.0511,Electronic
24961,The Chemical Brothers,Come With Us,38,0.021,0.685,297627,0.979,0.76,C#,0.0692,-4.768,Major,0.0544,109.955,4-Apr,0.322,Electronic
78999,Malbek,Равнодушие,52,0.594,0.722,188592,0.375,0.234,B,0.128,-8.276,Minor,0.0366,89.982,4-Apr,0.101,Electronic
69827,Gramatik,Cirkus,32,0.00058,0.664,-1,0.83,0.113,A#,0.339,-5.021,Minor,0.0463,94.812,4-Apr,0.906,Electronic
23017,Moksi,Lights Down Low,46,0.0136,0.719,252267,0.93,0.0701,G,0.302,-5.08,Major,0.0672,126.013,4-Apr,0.806,Electronic
70074,The Future Sound Of London,Papua New Guinea - Dumb Child Of Q Mix,40,0.0368,0.226,265200,0.403,0.205,F,0.201,-16.024,Minor,0.0445,163.959,5-Apr,0.294,Electronic
33257,Carbon Based Lifeforms,Endospore - Remastered,32,0.956,0.39,304000,0.426,0.894,E,0.103,-15.723,Minor,0.045,180.196,4-Apr,0.314,Electronic
82234,Daft Punk,Superheroes / Human After All / Rock'n Roll,45,4.48E-05,0.487,341107,0.723,0.383,G,0.819,-11.148,Major,0.143,138.007,4-Apr,0.391,Electronic
27683,Moby,Extreme Ways (Jason Bourne),46,0.00139,0.449,297560,0.967,0.000455,E,0.222,-4.253,Minor,0.106,104.478,4-Apr,0.176,Electronic
28277,Nicola Cruz,Criançada - con Castello Branco,51,0.723,0.865,307547,0.443,0.144,E,0.0877,-14.168,Minor,0.16,96.023,4-Apr,0.689,Electronic
70387,Dillon Francis,Hello There - VIP Remix - Continuous Mix,33,0.321,0.633,-1,0.945,0.0124,E,0.101,-3.703,Minor,0.101,?,4-Apr,0.781,Electronic
35999,Türküm,Someone,33,0.103,0.581,151475,0.915,1.08E-05,F,0.0923,-4.828,Minor,0.0712,122.089,4-Apr,0.306,Electronic
91104,Thievery Corporation,The Mirror Conspiracy,30,0.0302,0.603,225067,0.593,0.229,D,0.0954,-8.082,Minor,0.0385,191.978,4-Apr,0.825,Electronic
37306,JOYRYDE,KICKIN OFF,33,0.00804,0.654,-1,0.984,9.82E-06,F#,0.386,-2.012,Major,0.316,125.448,4-Apr,0.0777,Electronic
60201,Caribou,Odessa,50,0.00334,0.681,315585,0.915,0.0817,C#,0.354,-5.974,Major,0.042,118.027,4-Apr,0.607,Electronic
59529,Nicola Cruz,Folha de Jurema,50,0.718,0.647,263689,0.397,0.0648,G,0.0974,-13.234,Major,0.0816,179.868,4-Apr,0.179,Electronic
59224,Mashti,Mapusa,33,0.0626,0.794,300125,0.626,0.00282,C#,0.117,-8.304,Major,0.0718,90,4-Apr,0.609,Electronic
62899,SLANDER,After All,46,0.384,0.605,205042,0.912,0.00164,F,0.295,-4.666,Minor,0.36,?,4-Apr,0.399,Electronic
49295,Aim,Northwest,37,0.0611,0.675,285947,0.611,0.119,G,0.0706,-5.31,Minor,0.0378,183.947,4-Apr,0.519,Electronic
87660,Tchami,Adieu (Noizu Remix),35,0.000991,0.649,251453,0.961,0.603,G,0.0678,-5.799,Major,0.0603,?,4-Apr,0.592,Electronic
89970,Lemon Jelly,Come,37,0.333,0.793,509107,0.479,0.907,B,0.0279,-10.759,Major,0.0822,95.99,4-Apr,0.645,Electronic
91625,The Prodigy,3 Kilos,24,0.0814,0.696,-1,0.886,0.643,G,0.37,-7.991,Major,0.0383,119.007,4-Apr,0.831,Electronic
28430,Dillon Francis,Bruk Bruk (I Need Your Lovin),43,0.000396,0.752,192187,0.878,0.0346,F#,0.0726,-4.02,Minor,0.129,111.979,4-Apr,0.156,Electronic
33756,Nitti Gritti,Drive,33,0.261,0.811,172143,0.759,4.96E-05,D,0.191,-2.86,Major,0.226,125.919,4-Apr,0.2,Electronic
67817,k?d,Lose Myself,53,0.0125,0.465,230246,0.816,3.63E-05,A,0.0891,-3.399,Major,0.0926,192.041,4-Apr,0.343,Electronic
86216,Boards of Canada,Sixtyniner,35,0.56,0.509,317600,0.431,0.912,F,0.122,-13.785,Minor,0.0469,178.161,4-Apr,0.178,Electronic
69883,Jamie xx,I Know There's Gonna Be (Good Times) [Instrumental],40,0.0563,0.754,219150,0.554,0.373,B,0.466,-11.023,Minor,0.0445,89.5,4-Apr,0.374,Electronic
67562,Baauer,Sow,36,0.131,0.753,183507,0.8,0.00269,B,0.451,-6.473,Major,0.371,84.015,4-Apr,0.606,Electronic
29169,!!!,Sick Ass Moon,40,0.331,0.791,261587,0.83,0.0359,C,0.114,-7.446,Minor,0.0909,124.011,4-Apr,0.63,Electronic
83733,Susumu Yokota,GENSHI,32,0.264,0.434,297187,0.568,0.933,F,0.0708,-17.465,Major,0.0315,?,4-Apr,0.202,Electronic
36770,Björk,Arisen My Senses,37,0.118,0.328,299970,0.699,2.03E-06,A#,0.113,-6.613,Minor,0.042,96.749,4-Apr,0.38,Electronic
23215,empty_field,Smokes Quantity,37,0.184,0.816,187320,0.364,0.809,G#,0.105,-14.152,Minor,0.0289,99.064,4-Apr,0.362,Electronic
51359,Gary Numan,Films,39,4.06E-05,0.515,249467,0.708,0.434,A,0.1,-9.693,Major,0.0323,97.772,4-Apr,0.486,Electronic
53988,Björk,Bachelorette - Family Tree Version,38,0.0598,0.438,316600,0.913,8.00E-06,C,0.107,-4.458,Minor,0.0858,96.959,4-Apr,0.329,Electronic
20118,Jon Hopkins,Singularity,52,0.00389,0.526,389200,0.776,0.841,C#,0.0865,-8.873,Major,0.0597,132.996,4-Apr,0.0504,Electronic
45816,New Order,Love Will Tear Us Apart - Live,29,0.000313,0.389,245787,0.823,0.279,C#,0.733,-10.083,Minor,0.0399,139.126,4-Apr,0.366,Electronic
34862,The Galaxy,Turn Day Turn Night,36,0.036,0.631,166758,0.94,0.0314,B,0.344,-2.582,Minor,0.0837,150.033,4-Apr,0.359,Electronic
61573,Moby,Falling Rain and Light - Glory Remix,23,0.789,0.44,633347,0.644,0.862,G,0.0985,-9.994,Major,0.0479,104.923,4-Apr,0.281,Electronic
67289,Ulrich Schnauss,On My Own,32,0.129,0.391,403493,0.647,0.923,B,0.358,-10.586,Major,0.0389,139.842,4-Apr,0.241,Electronic
64294,Hot Chip,One Pure Thought,37,0.00177,0.707,297055,0.825,0.555,A#,0.309,-6.847,Minor,0.0391,121.072,4-Apr,0.614,Electronic
81609,Snavs,Murda,54,0.00143,0.492,214400,0.925,0.0574,G#,0.362,-4.264,Minor,0.285,150.153,4-Apr,0.463,Electronic
23157,The Prodigy,Full Throttle (Remastered),39,0.0203,0.604,-1,0.913,0.822,B,0.214,-8.424,Major,0.0617,149.997,4-Apr,0.555,Electronic
87090,Hot Chip,The Warning,58,0.0941,0.728,291600,0.612,0.188,G,0.399,-10.106,Major,0.0499,130.016,4-Apr,0.437,Electronic
70224,Daft Punk,Fresh,44,0.268,0.503,244400,0.952,0.272,C#,0.875,-9.308,Major,0.572,126.345,4-Apr,0.174,Electronic
41166,Lookas,Eclipse - TYNAN Remix,26,0.0134,0.625,208000,0.752,0.219,B,0.127,-3.124,Minor,0.148,?,4-Apr,0.245,Electronic
33352,Black Tiger Sex Machine,Rezorecta VIP,40,0.000117,0.575,188800,0.952,0.161,E,0.0705,-2.919,Major,0.0525,150.014,4-Apr,0.106,Electronic
80286,Moderat,Intro - Live,23,0.778,0.459,178837,0.426,0.814,A,0.627,-18.213,Major,0.0463,108.985,4-Apr,0.0393,Electronic
84854,Bassnectar,Ugly,30,1.96E-05,0.523,273107,0.989,0.644,G,0.109,-2.289,Major,0.125,174.039,4-Apr,0.207,Electronic
55870,Just A Gent,You'll Never Know (feat. Moza),51,0.0459,0.664,208425,0.85,9.75E-05,E,0.215,-3.504,Minor,0.243,148.024,4-Apr,0.274,Electronic
